color,director_name,duration,gross,movie_title,num_voted_users,num_user_for_reviews,language,country,imdb_score,movie_facebook_likes,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Fantasy,Sport,History,Biography,Horror,Family,Mystery,Romance,Sci.Fi,Thriller,War,Western
Color,Brian De Palma,119,76270454,The Untouchables†,219008,418,English,USA,7.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Ethan Coen,122,74273505,No Country for Old Men†,612060,1518,English,USA,8.1,21000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Tim Story,99,134141530,Ride Along†,75903,109,English,USA,6.2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Sharon Maguire,97,71500556,Bridget Jones's Diary†,171568,571,English,UK,6.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Lasse Hallstr√∂m,121,71309760,Chocolat†,150308,498,English,UK,7.3,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Charles Herman-Wurmfeld,95,89808372,"Legally Blonde 2: Red, White & Blonde†",46417,297,English,USA,4.6,660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Andy Fickman,105,77264926,Parental Guidance†,21176,107,English,USA,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Ivan Reitman,108,70625986,No Strings Attached†,168717,178,English,USA,6.2,24000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,George P. Cosmatos,134,56505065,Tombstone†,95241,439,English,USA,7.8,11000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
Color,Andrzej Bartkowiak,115,55973336,Romeo Must Die†,57040,365,English,USA,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,James Wong,86,54098051,Final Destination 3†,102861,571,English,Germany,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,Scott Hicks,101,60443237,The Lucky One†,76882,106,English,USA,6.5,29000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Gabor Csupo,96,82234139,Bridge to Terabithia†,110390,522,English,USA,7.2,6000,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Color,Marc Forster,101,51676606,Finding Neverland†,174591,632,English,USA,7.8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Color,Tyler Perry,100,52528330,A Madea Christmas†,4265,27,English,USA,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Joe Carnahan,117,51533608,The Grey†,203111,755,English,USA,6.8,32000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,John Polson,101,51097664,Hide and Seek†,70205,450,English,USA,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
Color,Adam McKay,98,84136909,Anchorman: The Legend of Ron Burgundy†,267921,577,English,USA,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Martin Scorsese,146,46836394,Goodfellas†,728685,989,English,USA,8.7,25000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Color,Harald Zwart,102,47285499,Agent Cody Banks†,26755,104,English,USA,5,542,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,Kirk Jones,97,47124400,Nanny McPhee†,49676,181,English,USA,6.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Brian De Palma,142,44700000,Scarface†,537442,851,English,USA,8.3,19000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steve Oedekerk,98,44455658,Nothing to Lose†,36253,92,English,USA,6.7,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Bernardo Bertolucci,219,43984230,The Last Emperor†,70274,133,English,China,7.8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Color,Baltasar Korm√°kur,109,66489425,Contraband†,101977,161,English,USA,6.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Brett Ratner,97,41067398,Money Talks†,22748,41,English,USA,6.1,666,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Thomas Anderson,158,40218903,There Will Be Blood†,372990,1107,English,USA,8.1,16000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Cathy Malkasian,85,39880476,The Wild Thornberrys Movie†,12218,33,English,USA,5.2,187,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,John Eng,80,39399750,Rugrats Go Wild†,5674,35,English,USA,5.6,329,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Malcolm D. Lee,86,38230435,Undercover Brother†,29661,179,English,USA,5.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Ken Kwapis,119,39008741,The Sisterhood of the Traveling Pants†,44838,223,English,USA,6.6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Color,Chris Nahon,98,36833473,Kiss of the Dragon†,53126,254,English,France,6.6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Fred Wolf,97,48237389,The House Bunny†,63969,126,English,USA,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Bille Woodruff,105,36310118,Beauty Shop†,13194,59,English,USA,5.5,671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Craig Gillespie,124,36447959,Million Dollar Arm†,35833,96,English,USA,7,10000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
 Black and White,Phillip Noyce,97,45089048,The Giver†,86251,260,English,South Africa,6.5,58000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Color,Dennie Gordon,105,35990505,What a Girl Wants†,48095,194,English,USA,5.8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Color,Victor Salva,104,35143332,Jeepers Creepers II†,45102,316,English,USA,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,Mark Helfrich,101,35000629,Good Luck Chuck†,74622,150,English,USA,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Andrzej Bartkowiak,101,34604054,Cradle 2 the Grave†,34942,185,English,USA,5.8,1000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Stephen Daldry,114,41597830,The Hours†,102123,660,English,USA,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Andy Fickman,105,33687630,She's the Man†,116762,261,English,USA,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Steve Bendelack,90,32553210,Mr. Bean's Holiday†,88714,235,English,UK,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Dwight H. Little,97,31526393,Anacondas: The Hunt for the Blood Orchid†,22243,144,English,USA,4.6,686,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Color,Guillaume Canet,144,41229,Blood Ties†,14612,41,English,France,6.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Kirsten Sheridan,114,31655091,August Rush†,87331,364,English,USA,7.5,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Shekhar Kapur,124,30012990,Elizabeth†,75973,409,English,UK,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Color,Ronny Yu,89,32368960,Bride of Chucky†,39768,292,English,Canada,5.3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Color,Richard Fleischer,160,14500000,Tora! Tora! Tora!†,25019,159,English,Japan,7.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Color,Bob Spiers,93,29247405,Spice World†,28377,261,English,UK,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,David Gordon Green,87,30538669,The Sitter†,60202,114,English,USA,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Damien Dante Wayans,88,25615792,Dance Flick†,10161,50,English,USA,3.5,657,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Frank Darabont,142,28341469,The Shawshank Redemption†,1689764,4144,English,USA,9.3,108000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Simon Wincer,92,25590119,Crocodile Dundee in Los Angeles†,19699,119,English,Australia,4.8,387,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Bobby Farrelly,117,24944213,Kingpin†,63459,185,English,USA,6.9,3000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Rupert Wyatt,111,33631221,The Gambler†,48559,145,English,USA,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,John Wells,121,37738400,August: Osage County†,67797,285,English,USA,7.3,30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Tim Fywell,98,24381334,Ice Princess†,19737,81,English,USA,6,901,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Color,Nigel Cole,107,21835784,A Lot Like Love†,58297,161,English,USA,6.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Dexter Fletcher,106,15785632,Eddie the Eagle†,32507,119,English,UK,7.5,15000,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Color,Spike Lee,136,21554585,He Got Game†,36108,109,English,USA,6.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,Jeremy Leven,97,22200000,Don Juan DeMarco†,41310,117,English,USA,6.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
,Lasse Hallstr√∂m,108,80014842,Dear John†,104356,186,English,USA,6.3,14000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Color,Sylvain White,97,23527955,The Losers†,74691,165,English,USA,6.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Troy Nixey,99,24042490,Don't Be Afraid of the Dark†,40776,250,English,USA,5.6,10000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Color,Philip G. Atwell,103,22466994,War†,72673,166,English,USA,6.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Thomas Anderson,95,17791031,Punch-Drunk Love†,109855,888,English,USA,7.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Color,Jeff Schaffer,93,17718223,EuroTrip†,162067,316,English,USA,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Don Michael Paul,98,15361537,Half Past Dead†,12263,132,English,Germany,4.6,564,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Feig,90,16647384,Unaccompanied Minors†,8398,56,English,USA,5.1,498,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Color,James Bridges,107,16118077,"Bright Lights, Big City†",5817,37,English,USA,5.6,377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steve Barron,90,15091542,The Adventures of Pinocchio†,4086,22,Italian,UK,5.3,246,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Bill Paxton,120,15331289,The Greatest Game Ever Played†,22289,106,English,USA,7.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Color,Richard Kelly,115,15045676,The Box†,76303,376,English,USA,5.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Color,Carter Smith,93,17427926,The Ruins†,60062,351,English,USA,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,John Schlesinger,99,14983572,The Next Best Thing†,9361,162,English,USA,4.7,378,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Wes Craven,107,14637490,My Soul to Take†,16411,136,English,USA,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Color,Luke Greenfield,110,14589444,The Girl Next Door†,171151,513,English,USA,6.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Ringo Lam,101,14095303,Maximum Risk†,15814,68,English,USA,5.4,503,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,Bruce McCulloch,85,13973532,Stealing Harvard†,11211,92,English,USA,5.1,215,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Brian Helgeland,132,1865774,Legend†,87682,174,English,UK,7,43000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
Color,Akiva Schaffer,88,13920741,Hot Rod†,59900,149,English,USA,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,David R. Ellis,90,18860403,Shark Night 3D†,20823,130,English,USA,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Color,Alan Parker,145,13038660,Angela's Ashes†,16995,163,English,USA,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Ivan Reitman,110,28831145,Draft Day†,39357,113,English,USA,6.8,14000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,Robert Redford,122,11538204,The Conspirator†,23696,135,English,USA,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,Catherine Hardwicke,107,11008432,Lords of Dogtown†,43903,194,English,USA,7.1,5000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Color,Patricia Riggen,127,12188642,The 33†,21098,56,English,Chile,6.9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Color,John Carpenter,99,11100000,Big Trouble in Little China†,92464,331,English,USA,7.3,19000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Gavin O'Connor,140,13651662,Warrior†,332276,514,English,USA,8.2,77000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
 Black and White,Neil Jordan,133,11030963,Michael Collins†,24145,93,English,UK,7.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Color,Ron Maxwell,271,10769960,Gettysburg†,21940,256,English,USA,7.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Color,Kimberly Peirce,112,10911750,Stop-Loss†,17757,99,English,USA,6.5,982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,Stephen Gaghan,99,10719367,Abandon†,7909,157,English,USA,4.9,261,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
Color,Jonathan Kaplan,100,10114315,Brokedown Palace†,18693,187,English,USA,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Ole Bornedal,92,49122319,The Possession†,47169,162,English,USA,5.9,17000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Color,Richard Benjamin,105,10070000,Mrs. Winterbourne†,5668,50,English,USA,6.2,491,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Rod Lurie,110,10324441,Straw Dogs†,27117,140,English,USA,5.8,7000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Lasse Hallstr√∂m,116,7156933,The Hoax†,14581,74,English,USA,6.7,348,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Craig R. Baxley,88,9286314,Stone Cold†,4972,62,English,USA,5.9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,John Hillcoat,111,56692,The Road†,177401,504,English,USA,7.3,32000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Marcos Siega,95,5654777,Underclassman†,4875,26,English,USA,4.1,206,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,J.B. Rogers,95,5516708,Say It Isn't So†,11375,91,English,USA,4.9,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Roger Donaldson,127,5128124,The World's Fastest Indian†,44198,251,English,New Zealand,7.9,11000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Color,David R. Ellis,105,34014398,Snakes on a Plane†,115650,1033,English,Germany,5.6,4000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Rachel Talalay,104,4064333,Tank Girl†,24790,173,English,USA,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Jeffrey W. Byrd,95,4006906,King's Ransom†,3229,20,English,USA,4.1,83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Fernando Meirelles,121,3073392,Blindness†,59462,300,English,Canada,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
Color,Uwe Boll,92,1550000,BloodRayne†,30628,471,English,USA,2.9,937,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Color,Atom Egoyan,107,871527,Where the Truth Lies†,14982,128,English,Canada,6.5,507,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Andrew Adamson,91,12495865,Cirque du Soleil: Worlds Away†,7100,35,English,USA,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Robert Towne,117,777423,Without Limits†,5841,57,English,USA,7.2,942,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Color,Richard Linklater,107,1186957,Me and Orson Welles†,9264,69,English,UK,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Giuseppe Tornatore,131,85433,The Best Offer†,69676,131,English,Italy,7.8,31000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Color,Werner Herzog,122,1697956,Bad Lieutenant: Port of Call New Orleans†,64944,212,English,USA,6.7,6000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Guillaume Canet,134,183662,Little White Lies†,18395,48,French,France,7.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Taylor Hackford,117,134904,Love Ranch†,2395,17,English,USA,5.7,636,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Color,Ridley Scott,138,16969390,The Counselor†,80861,431,English,USA,5.3,24000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Teddy Chan,100,129115,Kung Fu Killer†,5900,26,Cantonese,China,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Stephen Frears,119,34700000,Dangerous Liaisons†,52846,143,English,USA,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Walter Salles,137,717753,On the Road†,33107,128,English,France,6.1,27000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Leonard Nimoy,119,109713132,Star Trek IV: The Voyage Home†,61621,219,English,USA,7.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,Sylvester Stallone,139,70269171,Rocky Balboa†,162130,962,English,USA,7.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,Ericson Core,114,28772222,Point Break†,33958,163,English,USA,5.3,37000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Color,Wes Craven,120,101334374,Scream 2†,124941,488,English,USA,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Color,Gavin O'Connor,98,1512815,Jane Got a Gun†,8885,56,English,USA,5.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,Tim Story,106,65182182,Think Like a Man Too†,15310,38,English,USA,5.7,3000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Jonathan Lynn,98,57262492,The Whole Nine Yards†,90374,318,English,USA,6.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Herbert Ross,107,80000000,Footloose†,51459,113,English,USA,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Todd Phillips,88,74608545,Old School†,185258,404,English,USA,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Terry Gilliam,137,41895491,The Fisher King†,63274,170,English,USA,7.6,12000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Danny Cannon,100,39989008,I Still Know What You Did Last Summer†,55398,418,English,USA,4.6,891,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Color,Bonnie Hunt,115,32662299,Return to Me†,16469,275,English,USA,6.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Kevin Smith,101,31452765,Zack and Miri Make a Porno†,149835,243,English,USA,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Neil LaBute,110,25167270,Nurse Betty†,30119,263,English,Germany,6.3,455,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Grant Heslov,94,32416109,The Men Who Stare at Goats†,109620,268,English,USA,6.2,15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,George Gallo,88,20218,Double Take†,5431,50,English,USA,5.3,204,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,James Mangold,127,28871190,"Girl, Interrupted†",125421,385,English,USA,7.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Color,Robert Luketic,95,16964743,Win a Date with Tad Hamilton!†,22844,140,English,USA,5.6,876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Tim Hill,87,16290976,Muppets from Space†,14637,100,English,USA,6.2,619,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Color,Sidney Lumet,118,13000000,The Wiz†,10895,150,English,USA,5.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Brian Robbins,107,12372410,Ready to Rumble†,11709,101,English,USA,5.3,650,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Ron Shelton,124,8427204,Play It to the Bone†,10100,59,English,USA,5.4,153,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,Douglas McGrath,89,9639242,I Don't Know How She Does It†,16437,68,English,USA,4.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Alexandre Aja,88,25003072,Piranha 3D†,72552,374,English,USA,5.5,13000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 Black and White,Kevin Spacey,118,6144806,Beyond the Sea†,12821,248,English,USA,6.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Color,Steve Boyum,93,4308981,Meet the Deedles†,2265,37,English,USA,3.9,839,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Richard Williams,80,669276,The Princess and the Cobbler†,2541,47,English,UK,7.2,408,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Mary McGuckian,120,42880,The Bridge of San Luis Rey†,2919,50,English,UK,5.1,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,George Tillman Jr.,98,23225911,Faster†,80574,157,English,USA,6.5,12000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Hayao Miyazaki,119,4710455,Howl's Moving Castle†,214091,330,Japanese,Japan,8.2,13000,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Ruben Fleischer,88,75590286,Zombieland†,386217,553,English,USA,7.7,26000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Color,Peter Jackson,201,218051260,King Kong†,316020,2618,English,New Zealand,7.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
 Black and White,Frank Coraci,90,161487252,The Waterboy†,119450,300,English,USA,6.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Irvin Kershner,127,290158751,Star Wars: Episode V - The Empire Strikes Back†,837759,900,English,USA,8.8,17000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Color,Michael Bay,119,65807024,Bad Boys†,172405,203,English,USA,6.8,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,David Zucker,85,86930411,The Naked Gun 2Ω: The Smell of Fear†,83269,87,English,USA,6.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,James Wong,98,53302314,Final Destination†,181058,674,English,USA,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Color,George Clooney,101,40962534,The Ides of March†,188652,288,English,USA,7.1,22000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,David Twohy,112,39235088,Pitch Black†,193962,805,English,USA,7.1,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Color,Tony Goldwyn,97,27338033,Someone Like You...†,19709,167,English,USA,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Spike Jonze,126,25556065,Her†,355126,748,English,USA,8,148000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Color,Dexter Fletcher,106,15785632,Eddie the Eagle†,32513,119,English,UK,7.5,15000,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Color,John Dahl,97,21973182,Joy Ride†,53415,339,English,USA,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,Jonathan Newman,100,4756,The Adventurer: The Curse of the Midas Box†,4191,32,English,UK,5.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Wayne Wang,114,18653615,Anywhere But Here†,14786,103,English,USA,6.1,638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Andy Cadiff,101,12189514,Chasing Liberty†,30092,129,English,USA,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Michael Dinner,88,13019253,The Crew†,3914,47,English,USA,5.6,153,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steven Soderbergh,93,18934858,Haywire†,72646,397,English,Ireland,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
